Voutré#Pays de la Loire#La Gare, 53600 Voutré, France#48.1346331#-0.2927604
Abancourt#Picardie#Rue de la Gare, 60220 Abancourt, France#49.6861975#1.7743915
Abbeville#Picardie#Place de la Gare, 80100 Abbeville, France#50.1021988#1.8249041
Acheux-Franleu#Picardie#Rue de la Gare, 80132 Quesnoy-le-Montant, France#50.110417#1.6959878
Aguilcourt-Variscourt#Picardie#Variscourt, France#49.4169402#3.9863007
Ailly-sur-Noye#Picardie#Rue de la Gare, 80250 Ailly-sur-Noye, France#49.7547831#2.3650323
Ailly-sur-Somme#Picardie#Rue de la Gare, 80250 Ailly-sur-Noye, France#49.7547831#2.3650323
Albert#Picardie#Albert, France#50.0036919#2.647645
Amiens#Picardie#Gare d'Amiens, 80000 Amiens, France#49.8905556#2.3083333
Amifontaine#Picardie#Avenue de la Gare, 02820 Saint-Erme-Outre-et-Ramecourt, France#49.5252263#3.8552541
Anizy-Pinon#Picardie#Pinon, France#49.4885395#3.4481936
Appilly#Picardie#Avenue de la Gare, 60400 Babœuf, France#49.5821007#3.0897532
Avrechy#Picardie#Avenue de la Gare, 60130 Avrechy, France#49.4443659#2.4208631
Balagny-St-Épin#Picardie#Rue de la Gare, 60250 Mouy, France#49.3205188#2.3233849
Barenton-Bugny#Picardie#Rue de la Gare, 02840 Athies-sous-Laon, France#49.5775631#3.6812524
Bazoches#Picardie#Rue de la Gare, 02220 Mont-Notre-Dame, France#49.2931972#3.5758283
Beauvais#Picardie#Place de la Gare, 60000 Beauvais, France#49.4272405#2.0894106
Blangy-Glisy#Picardie#Gare de Blangy-Glisy, 80440 Blangy-Tronville, France#49.8783333#2.4108333
Bohain#Picardie#Rue de la Gare, 02110 Becquigny, France#50.0185776#3.469646
Boran-sur-Oise#Picardie#Gare de Boran sur Oise, 60820 Boran-sur-Oise, France#49.167037#2.362458
Bornel-Belle-Église#Picardie#Rue de la Gare, 60110 Esches, France#49.2137829#2.1702214
Boves#Picardie#Gare de Boves, 80440 Boves, France#49.8461111#2.3980556
Breteuil-Embranchement#Picardie#Rue de la Gare, 60120 Bacouël, France#49.6274342#2.38411
Buire-sur-l'Ancre#Picardie#Rue de la Gare, 80113 Méricourt-l'Abbé, France#49.9544543#2.5707043
Chambly#Picardie#Place de la Gare, 60230 Chambly, France#49.1639604#2.2410702
Chantilly-Gouvieux#Picardie#Gare de Chantilly-Gouvieux, 60500 Chantilly, France#49.1872222#2.4597222
Château-Thierry#Picardie#Place de la Gare, 02400 Château-Thierry, France#49.0383112#3.4092677
Chaulnes#Picardie#Gare TGV Haute-Picardie, 80200 Estrées-Deniécourt, France#49.8591667#2.8316667
Chaumont-en-Vexin#Picardie#Gare de Chaumont en Vexin, 60240 Chaumont-en-Vexin, France#49.261713#1.871673
Chauny#Picardie#Chauny, France#49.6129342#3.2198927
Chepy-Valines#Picardie#Valines, France#50.0759082#1.6212909
Chevrières#Picardie#Rue de la Gare, 60710 Chevrières, France#49.3420199#2.6817556
Chézy-sur-Marne#Picardie#Gare de Chézy sur Marne, 02570 Chézy-sur-Marne, France#48.99212#3.364421
Choisy-au-Bac#Picardie#Rue de la Gare, 60150 Longueil-Annel, France#49.4669609#2.8627413
Cires-lès-Mello#Picardie#Rue de la Gare, 60250 Mouy, France#49.3205188#2.3233849
Clacy-Mons#Picardie#Mons-en-Laonnois, France#49.538266#3.5533395
Clermont-de-l'Oise#Picardie#Ecole Primaire de La Gare, 46 Avenue des Déportés, 60600 Clermont, France#49.3841258#2.4216083
Compiègne#Picardie#Place de la Gare, 60200 Compiègne, France#49.4215827#2.8244029
Corbie#Picardie#Rue de la Gare, 80113 Méricourt-l'Abbé, France#49.9544543#2.5707043
Corcy#Picardie#Rue de la Gare, 02600 Longpont, France#49.272478#3.2303995
Coucy-lès-Eppes#Picardie#Avenue de la Gare, 02840 Coucy-lès-Eppes, France#49.5530958#3.7703595
Cramoisy#Picardie#Rue de la Gare, 60460 Précy-sur-Oise, France#49.200249#2.3776208
Creil#Picardie#Gare de Creil, 60100 Creil, France#49.26332#2.468362
Crépy-Couvron#Picardie#Rue de la Gare, 02870 Crépy, France#49.6095677#3.5131629
Crépy-en-Valois#Picardie#Gare de Crépy en Valois, 60800 Crépy-en-Valois, France#49.231518#2.888513
Crouy#Picardie#Rue de la Gare, 02880 Crouy, France#49.4040952#3.3588358
Curchy-Dreslincourt#Picardie#Place de la Gare, 80190 Nesle, France#49.7634789#2.9100381
Daours#Picardie#Gare de Blangy-Glisy, 80440 Blangy-Tronville, France#49.8783333#2.4108333
Dercy-Froidmont#Picardie#Rue de la Gare, 02270 Dercy, France#49.703057#3.6913947
Dommartin-Remiencou#Picardie#Picardy, France#49.6636127#2.5280732
Dreuil-lès-Amiens#Picardie#Dreuil-lès-Amiens, France#49.9145097#2.2326884
Esches#Picardie#Rue de la Gare, 60110 Esches, France#49.2137829#2.1702214
Estrées-St-Denis#Picardie#Avenue de la Gare, 60190 Estrées-Saint-Denis, France#49.4379034#2.6419769
Famechon#Picardie#La Gare, 80290 Famechon, France#49.7671904#2.0442295
Fère-en-Tardenois#Picardie#Avenue de la Gare, 02130 Fère-en-Tardenois, France#49.2049859#3.5082536
Feuquerolles#Picardie#Picardy, France#49.6636127#2.5280732
Feuquières-Broquiers#Picardie#Place de la Gare, 60960 Feuquières, France#49.6536507#1.8308847
Feuquières-Fressenneville#Picardie#Fressenneville, France#50.0691972#1.5767262
Flavy-le-Martel#Picardie#Rue de la Gare, 02520 Flavy-le-Martel, France#49.715872#3.1905697
Formerie#Picardie#Gare d'Abancourt, 60220 Abancourt, France#49.688677#1.77588
Fouilloy#Picardie#Rue de la Gare, 60220 Fouilloy, France#49.7384439#1.8321315
Fresnoy-le-Grand#Picardie#Rue de la Gare, 02110 Croix-Fonsommes, France#49.9210701#3.4005282
Gannes#Picardie#Rue de la Gare, 60120 Gannes, France#49.5695834#2.4305183
Grandvilliers#Picardie#Rue de la Gare, 60210 Brombos, France#49.6538137#1.8822591
Guignicourt (Aisne)#Picardie#Guignicourt, France#49.4345567#3.9668008
Guillaucourt#Picardie#Rue de la Gare, 80170 Guillaucourt, France#49.843075#2.6346706
Ham (Somme)#Picardie#Place de la Gare, 80400 Muille-Villette, France#49.7399674#3.0707907
Hangest#Picardie#La Gare, 80118 Le Quesnel, France#49.7724792#2.6445355
Hargicourt-Pierrepont#Picardie#Rue de la Gare, 80500 Pierrepont-sur-Avre, France#49.7148207#2.5379521
Heilles-Mouchy#Picardie#Rue de la Gare, 60250 Heilles, France#49.3391502#2.2706536
Heilly#Picardie#Rue de la Gare, 80113 Méricourt-l'Abbé, France#49.9544543#2.5707043
Herchies#Picardie#Rue de la Gare, France#49.4731057#2.0390546
Hermes-Berthecourt#Picardie#Rue de la Gare, 60370 Hermes, France#49.3549656#2.2419127
Hirson#Picardie#Place de la Gare, 02500 Hirson, France#49.9148567#4.0842213
Hirson-Ecoles#Picardie#Picardy, France#49.6636127#2.5280732
Jaux#Picardie#Rue de la Gare, 60880 Jaux, France#49.3866303#2.7769472
Jussy#Picardie#Rue de la Gare, 02520 Flavy-le-Martel, France#49.715872#3.1905697
La Borne-Blanche#Picardie#Gare de La Borne Blanche, 60560 Orry-la-Ville, France#49.1269444#2.5055556
La Bouteille#Picardie#Rue de la Gare, 02550 Origny-en-Thiérache, France#49.8900257#4.0202379
La Faloise#Picardie#La Faloise, France#49.6991323#2.3423669
La Fère#Picardie#Avenue de la Gare, 02130 Fère-en-Tardenois, France#49.2049859#3.5082536
La Ferté-Milon#Picardie#Avenue de la Gare, 02460 La Ferté-Milon, France#49.1795076#3.1224367
La Neuville-sous-Laon#Picardie#Laon, France#49.5647461#3.6242454
La Villetertre#Picardie#Gare de la Villetertre, 60240 Lavilletertre, France#49.202766#1.920409
Laboissière-le-Déluge#Picardie#Le Déluge, France#49.297251#2.108636
Laigneville#Picardie#Place de la Gare, 60290 Laigneville, France#49.2930251#2.4485749
Lamotte-Brebière#Picardie#Gare de Longueau, 80330 Longueau, France#49.8641667#2.3527778
Laon#Picardie#Gare, 02000 Laon, France#49.5698426#3.6240506
Le Meux-la-Croix-St-Ouen#Picardie#Place de la Gare, 60880 Le Meux, France#49.3568732#2.7509819
Le Plessis-Belleville#Picardie#Avenue de la Gare, 60330 Le Plessis-Belleville, France#49.0951314#2.7442919
Liancourt-Rantigny#Picardie#Place de la Gare, 60290 Rantigny, France#49.324454#2.4453632
Liancourt-St-Pierre#Picardie#Gare de Liancourt St Pierre, 60240 Liancourt-Saint-Pierre, France#49.220694#1.905407
Longpont#Picardie#Rue de la Gare, 02600 Longpont, France#49.272478#3.2303995
Longpré-les-Corps-Saints#Picardie#Avenue de la Gare, 80510 Longpré-les-Corps-Saints, France#50.0116443#1.9963679
Longueau#Picardie#Gare de Longueau, 80330 Longueau, France#49.8641667#2.3527778
Longueil-Annel#Picardie#Rue de la Gare, 60150 Longueil-Annel, France#49.4669609#2.8627413
Longueil-Ste-Marie#Picardie#Rue de la Gare, 60126 Longueil-Sainte-Marie, France#49.3462893#2.7179841
Marcelcave#Picardie#Rue de la Gare, 80720 Marcelcave, France#49.8505675#2.5801648
Margival#Picardie#Margival, France#49.4348585#3.4029591
Marle-sur-Serre#Picardie#Rue de la Gare, 02270 Dercy, France#49.703057#3.6913947
Marseille-en-Beauvaisis#Picardie#Rue de la Gare, 60690 Marseille-en-Beauvaisis, France#49.5717974#1.954101
Mennessis#Picardie#Rue de la Gare, 02700 Mennessis, France#49.6923357#3.2717498
Méricourt-Ribemont#Picardie#Rue de la Gare, 80113 Méricourt-l'Abbé, France#49.9544543#2.5707043
Méru#Picardie#Rue de la Gare, 60110 Esches, France#49.2137829#2.1702214
Milly-sur-Thérain#Picardie#Rue de la Gare, 60112 Milly-sur-Thérain, France#49.5034135#1.9891162
Miraumont#Picardie#Rue de la Gare, 80300 Miraumont, France#50.0950951#2.7324329
Montataire#Picardie#Place de la Gare, 60290 Laigneville, France#49.2930251#2.4485749
Montdidier#Picardie#Rue de la Gare, 80500 Davenescourt, France#49.7032447#2.6056366
Montescourt#Picardie#Rue de la Gare, 02690 Essigny-le-Grand, France#49.779161#3.268007
Mont-Notre-Dame#Picardie#Rue de la Gare, 02220 Mont-Notre-Dame, France#49.2931972#3.5758283
Montreuil-sur-Thérain#Picardie#Rue de la Gare, 60134 Villers-Saint-Sépulcre, France#49.3713762#2.2230378
Moreuil#Picardie#Moreuil, France#49.7716306#2.483398
Mouy-Bury#Picardie#Rue de la Gare, 60250 Mouy, France#49.3205188#2.3233849
Namps-Quevauvillers#Picardie#Rue de la Gare, 80710 Quevauvillers, France#49.8199491#2.0902493
Nanteuil-le-Haudouin#Picardie#Avenue de la Gare, 60440 Nanteuil-le-Haudouin, France#49.1428548#2.7958888
Nesle (Somme)#Picardie#Place de la Gare, 80190 Nesle, France#49.7634789#2.9100381
Neuilly-St-Front#Picardie#Avenue de la Gare, 02470 Neuilly-Saint-Front, France#49.1809115#3.2682185
Nogent-l'Artaud-Charly#Picardie#Gare de Nogent l'Artaud Charly, 02310 Nogent-l'Artaud, France#48.969036#3.323059
Noyelles#Picardie#Rue de la Gare, 80860 Ponthoile, France#50.2105398#1.6836238
Noyon#Picardie#Avenue de la Gare, 60400 Noyon, France#49.5777785#3.009203
Origny-en-Thiérache#Picardie#Rue de la Gare, 02550 Origny-en-Thiérache, France#49.8914323#4.0244373
Ormoy-Villers#Picardie#Place de la Gare, 60800 Crépy-en-Valois, France#49.2314593#2.8868572
Orry-la-Ville-Coye#Picardie#Avenue de la Gare, 60580 Coye-la-Forêt, France#49.1398766#2.4785273
Oulchy-Breny#Picardie#Avenue de la Gare, 02210 Oulchy-le-Château, France#49.199238#3.3614639
Ourscamps#Picardie#Avenue de la Gare, 60400 Noyon, France#49.5777785#3.009203
Picquigny#Picardie#Rue de la Gare, 80310 Fourdrinoy, France#49.9120872#2.1023229
Poix-de-Picardie#Picardie#Avenue de la Gare, 80290 Poix-de-Picardie, France#49.7768244#1.9907361
Pont-l'Évèque-sur-Oise#Picardie#Avenue de la Gare, 60400 Noyon, France#49.5777785#3.009203
Pont-Remy#Picardie#Boulevard de la Gare, 60190 Remy, France#49.4376943#2.7065099
Pont-Ste-Maxence#Picardie#Rue de la Gare, 60710 Chevrières, France#49.3420199#2.6817556
Précy-sur-Oise#Picardie#Rue de la Gare, 60460 Précy-sur-Oise, France#49.200249#2.3776208
Quesnoy-le-Montant#Picardie#Rue de la Gare, 80132 Quesnoy-le-Montant, France#50.110417#1.6959878
Remy (Oise)#Picardie#Boulevard de la Gare, 60190 Remy, France#49.4376943#2.7065099
Ribécourt#Picardie#Rue de la Gare, 60150 Longueil-Annel, France#49.4669609#2.8627413
Rieux-Angicourt#Picardie#Rue de la Gare, 60290 Monchy-Saint-Éloi, France#49.2939625#2.4513054
Rochy-Condé#Picardie#Rue de la Gare, 60510 Rochy-Condé, France#49.3998764#2.1732424
Rosières#Picardie#Avenue de la Gare, 60440 Nanteuil-le-Haudouin, France#49.1428548#2.7958888
Rue#Picardie#Place de la Gare, 80120 Rue, France#50.2731956#1.6754412
Soissons#Picardie#Ecole de la Gare, 40 Rue Jean de La Fontaine, 02200 Soissons, France#49.3718368#3.3386887
St-Erme#Picardie#Avenue de la Gare, 02820 Saint-Erme-Outre-et-Ramecourt, France#49.5252263#3.8552541
Ste-Segrée#Picardie#Picardy, France#49.6636127#2.5280732
St-Just-en-Chaussée#Picardie#Chemin de la Gare, 60130 Saint-Remy-en-l'Eau, France#49.4684816#2.4267628
St-Leu-d'Esserent#Picardie#Avenue de la Gare de Saint-Leu-d'Esserent, 60340 Saint-Leu-d'Esserent, France#49.2142588#2.4189602
St-Omer-en-Chaussée#Picardie#Rue de la Gare, 60860 Saint-Omer-en-Chaussée, France#49.5314379#2.0002397
St-Quentin#Picardie#Rue de la Gare, 02100 Neuville-Saint-Amand, France#49.8235571#3.3252767
St-Rémy-en-l'Eau#Picardie#Chemin de la Gare, 60130 Saint-Remy-en-l'Eau, France#49.4684816#2.4267628
St-Roch (Somme)#Picardie#Gare d'Amiens Saint-Roch, 80000 Amiens, France#49.8934139#2.2837667
St-Sulpice-Auteuil#Picardie#Rue de la Gare, 60430 Warluis, France#49.3915452#2.1371564
Tergnier#Picardie#Place de la Gare, 02800 La Fère, France#49.6582708#3.3678658
TGV Haute-Picardie#Picardie#Gare TGV Haute-Picardie, 80200 Estrées-Deniécourt, France#49.8591667#2.8316667
Thézy-Glimont#Picardie#Gare de Boves, 80440 Boves, France#49.8461111#2.3980556
Thourotte#Picardie#Rue de la Gare, 60150 Longueil-Annel, France#49.4669609#2.8627413
Tricot#Picardie#Rue de la Gare, 60420 Tricot, France#49.5648272#2.5864831
Trie-Château#Picardie#Rue de la Gare, 60590 Trie-Château, France#49.2828098#1.8208829
Vaumoise#Picardie#Vaumoise, France#49.2377948#2.97922
Vauxaillon#Picardie#Vauxaillon, France#49.4767863#3.4065171
Verneuil-sur-Serre#Picardie#Verneuil-sur-Serre, France#49.6503599#3.6739699
Versigny#Picardie#Rue de la Gare, 02800 Versigny, France#49.6573116#3.4343726
Vervins#Picardie#Place de la Gare, 02140 Vervins, France#49.8299709#3.8940322
Vierzy#Picardie#Rue de la Gare, 02600 Longpont, France#49.272478#3.2303995
Villers-Bretonneux#Picardie#Rue de la Gare, 80380 Villers-Bretonneux, France#49.8643697#2.5209522
Villers-Cotterets#Picardie#Avenue de la Gare, 02600 Villers-Cotterêts, France#49.2484693#3.0898529
Villers-St-Paul#Picardie#Impasse du Quai de la Gare, 60870 Villers-Saint-Paul, France#49.283584#2.4895058
Villers-St-Sépulcre#Picardie#Rue de la Gare, 60134 Villers-Saint-Sépulcre, France#49.3713762#2.2230378
Villers-sur-Thère#Picardie#Rue de la Gare, 60000 Allonne, France#49.4138795#2.1356947
Viry-Noureuil#Picardie#Rue de la Gare, 02700 Amigny-Rouy, France#49.6158025#3.3035643
Voyenne#Picardie#Rue de la Gare, 02270 Dercy, France#49.703057#3.6913947
Wacquemoulin#Picardie#Rue de la Gare, 60420 Wacquemoulin, France#49.5028789#2.6133367
Wiencourt-l'Équipée#Picardie#Rue de la Gare, 80170 Guillaucourt, France#49.843075#2.6346706
Woincourt#Picardie#Rue de la Gare, 76117 Incheville, France#50.0156813#1.5000212
Anché-Voulon#Poitou-Charentes#Voulon, France#46.3554262#0.2461289
Angoulême#Poitou-Charentes#Place de la Gare, 16000 Angoulême, France#45.6558726#0.1689582
Angoulins#Poitou-Charentes#Rue de la Gare, 17440 Aytré, France#46.1353922#-1.1122447
Beauvoir-sur-Niort#Poitou-Charentes#Rue de la Gare, 79360 Beauvoir-sur-Niort, France#46.1784292#-0.471106
Beillant#Poitou-Charentes#Allée de la Gare, 17800 Saint-Sever-de-Saintonge, France#45.7004133#-0.5272529
Bords#Poitou-Charentes#Bords, France#45.8969742#-0.7949687
Bressuire#Poitou-Charentes#Rue de la Gare, 79300 Bressuire, France#46.8521432#-0.4554855
Brion-près-Thouet#Poitou-Charentes#La Petite Gare, 79290 Saint-Martin-de-Sanzay, France#47.0956988#-0.1910794
Bussac#Poitou-Charentes#Rue de la Gare, 17350 Taillebourg, France#45.8314737#-0.646222
Cerizay#Poitou-Charentes#Avenue de la Gare, 79140 Cerizay, France#46.8191353#-0.6673838
Chabanais#Poitou-Charentes#Avenue de la Gare, 16150 Chabanais, France#45.8729651#0.7171244
Chalais#Poitou-Charentes#Avenue de la Gare, 16210 Chalais, France#45.2722069#0.0424211
Chasseneuil (Vienne)#Poitou-Charentes#Gare du Futuroscope, 86360 Chasseneuil-du-Poitou, France#46.67#0.3775
Chasseneuil-sur-Bonnieure#Poitou-Charentes#Rue de la Gare, 16260 Chasseneuil-sur-Bonnieure, France#45.8246075#0.4529477
Châteauneuf-sur-Charente#Poitou-Charentes#Rue de la Gare, 16120 Châteauneuf-sur-Charente, France#45.6004991#-0.0512925
Châtelaillon#Poitou-Charentes#Route de Chatelaillon, 17290 Le Thou, France#46.0935602#-0.9586753
Châtellerault#Poitou-Charentes#Impasse de la Gare, 86220 Ingrandes, France#46.8744865#0.5689901
Clion-sur-Seugne#Poitou-Charentes#Seugné, Chalais, France#46.9747715#0.0698212
Cognac#Poitou-Charentes#La Gare, 17770 Burie, France#45.7723298#-0.4144477
Dangé#Poitou-Charentes#Rue de la Gare, 86220 Dangé-Saint-Romain, France#46.9375839#0.6078006
Dissay (Vienne)#Poitou-Charentes#Rue de la Gare, 86130 Dissay, France#46.7073682#0.4230842
Épannes#Poitou-Charentes#Rue de la Gare, 79270 Frontenay-Rohan-Rohan, France#46.257802#-0.5353841
Épanvilliers#Poitou-Charentes#Poitou-Charentes, France#45.903552#-0.3091837
Exideuil-sur-Vienne#Poitou-Charentes#Avenue de la Gare, 86400 Civray, France#46.1495746#0.2890164
Fontaines-d'Ozillac#Poitou-Charentes#Fontaines-d'Ozillac, France#45.3860097#-0.3802826
Fors#Poitou-Charentes#Rue de la Gare, 79230 Fors, France#46.234045#-0.4036585
Futuroscope#Poitou-Charentes#Gare du Futuroscope, 86360 Chasseneuil-du-Poitou, France#46.67#0.3775
Grand-Pont-Preuilly#Poitou-Charentes#Preuilly, Chasseneuil-du-Poitou, France#46.6412971#0.3495346
Ingrandes-sur-Vienne#Poitou-Charentes#Impasse de la Gare, 86220 Ingrandes, France#46.8744865#0.5689901
Iteuil#Poitou-Charentes#Route de la Gare, 86240 Iteuil, France#46.4829239#0.3074826
Jarnac-Charente#Poitou-Charentes#Route de la Gare, 16720 Saint-Même-les-Carrières, France#45.6453138#-0.1414379
Jaunay-Clan#Poitou-Charentes#La Gare, 86380 Vendeuvre-du-Poitou, France#46.6959838#0.283857
Jonzac#Poitou-Charentes#La Gare de Champagnac, 17500 Meux, France#45.4455388#-0.3819129
La Crèche#Poitou-Charentes#Rue de la Gare, 79260 La Crèche, France#46.3608316#-0.2975883
La Mothe-St-Héray#Poitou-Charentes#Rue de la Petite Gare, 79800 La Mothe-Saint-Héray, France#46.3548334#-0.1073334
La Rochefoucauld#Poitou-Charentes#Avenue de la Gare, 16110 La Rochefoucauld, France#45.7407499#0.3884801
La Rochelle-Ville#Poitou-Charentes#Gare de La Rochelle, 17000 Rochelle, France#46.1527778#-1.1455556
La Tricherie#Poitou-Charentes#Rue de la Gare, 86490 Beaumont, France#46.7296207#0.4405644
Lathus#Poitou-Charentes#Route de la Gare, 86390 Lathus-Saint-Rémy, France#46.3365681#0.9609025
Les Ormes-sur-Vienne#Poitou-Charentes#Rue de la Gare, 86220 Les Ormes, France#46.9723796#0.6069061
Ligugé#Poitou-Charentes#Rue de la Gare, 86240 Ligugé, France#46.5206579#0.3327651
Loulay#Poitou-Charentes#Rue de la Gare, 17330 Loulay, France#46.0444315#-0.5075214
Lusignan#Poitou-Charentes#Rue de la Gare, 86600 Lusignan, France#46.434936#0.1167833
Lussac-les-Châteaux#Poitou-Charentes#Rue de la Gare, 86320 Lussac-les-Châteaux, France#46.4047092#0.7188183
Luxé#Poitou-Charentes#Luxé, France#45.8928517#0.1157111
Marigny (Deux-Sèvres)#Poitou-Charentes#La Gare, 79360 Marigny, France#46.1997027#-0.4279106
Mauzé#Poitou-Charentes#Rue de la Gare, 79210 Mauzé-sur-le-Mignon, France#46.1983721#-0.6723808
Mignaloux-Nouaillé#Poitou-Charentes#Rue de la Gare, 86340 Nouaillé-Maupertuis, France#46.5237542#0.4095924
Montendre#Poitou-Charentes#Avenue de la Gare, 17130 Montendre, France#45.2809722#-0.3968318
Montmoreau#Poitou-Charentes#Rue de la Gare, 16190 Montmoreau-Saint-Cybard, France#45.3981683#0.1323288
Montmorillon#Poitou-Charentes#Montmorillon, France#46.4259612#0.8667483
Naintré-les-Barres#Poitou-Charentes#Les Barres, Naintré, France#46.7647293#0.4942303
Nerpuy#Poitou-Charentes#Poitou-Charentes, France#45.903552#-0.3091837
Niort#Poitou-Charentes#Rue de la Gare, 79000 Niort, France#46.3204097#-0.4579794
Noirterre#Poitou-Charentes#Noirterre, Bressuire, France#46.869101#-0.3907995
Pamproux#Poitou-Charentes#Avenue de la Gare, 79800 Pamproux, France#46.3978324#-0.0535143
Poitiers#Poitou-Charentes#Gare de Poitiers, 86000 Poitiers, France#46.5821#0.333
Pons#Poitou-Charentes#Rue de la Gare, 17800 Pons, France#45.5795141#-0.5392138
Prin-Deyrançon#Poitou-Charentes#Impasse de la Gare, 79210 Prin-Deyrançon, France#46.2195079#-0.6369357
Prissé-la-Charrière#Poitou-Charentes#Rue de la Gare, 79360 Prissé-la-Charrière, France#46.1541068#-0.4854479
Rochefort#Poitou-Charentes#Rue de la Gare, 17250 Trizay, France#45.9008764#-0.9214406
Rouillé#Poitou-Charentes#Avenue de la Gare, 79800 Pamproux, France#46.3978324#-0.0535143
Roumazières-Loubert#Poitou-Charentes#Avenue de la Gare, 16270 Roumazières-Loubert, France#45.8876357#0.5817324
Royan#Poitou-Charentes#Place de la Gare, 17200 Royan, France#45.6253133#-1.0183947
Ruelle#Poitou-Charentes#Place de la Gare, 16600 Ruelle-sur-Touvre, France#45.6766771#0.2217863
Ruffec (Charente)#Poitou-Charentes#Rue de la Gare, 16700 Ruffec, France#46.0295162#0.1902222
Saintes#Poitou-Charentes#Place de la Gare, 17100 Saintes, France#45.7490308#-0.6179982
Saujon#Poitou-Charentes#Place de la Gare, 17600 Saujon, France#45.6663223#-0.9291417
St Laurent de la Prée#Poitou-Charentes#Route de la Gare, 17450 Saint-Laurent-de-la-Prée, France#45.9932179#-1.0302956
St-Aigulin-La Roche-Chalais#Poitou-Charentes#Roche, 16210 Rioux-Martin, France#45.2371818#0.0244195
St-Hilaire-Brizambourg#Poitou-Charentes#Brizambourg, France#45.8209178#-0.4792271
St-Jean-d'Angély#Poitou-Charentes#La Gare, 17400 Mazeray, France#45.902623#-0.5662445
St-Maixent (Deux-Sèvres)#Poitou-Charentes#Avenue de la Gare, 79400 Saint-Maixent-l'École, France#46.4089509#-0.2004421
St-Michel-sur-Charente#Poitou-Charentes#Avenue de la Gare, 16400 La Couronne, France#45.6065375#0.093633
St-Savinien-sur-Charente#Poitou-Charentes#Avenue de la Gare, 17350 Saint-Savinien, France#45.8765877#-0.6787277
St-Saviol#Poitou-Charentes#La Gare de Saint-Saviol, 86400 Saint-Saviol, France#46.1461534#0.2185287
Surgères#Poitou-Charentes#Rue de la Gare, 17700 Surgères, France#46.1133404#-0.7600277
Taillebourg#Poitou-Charentes#Rue de la Gare, 17350 Taillebourg, France#45.8314737#-0.646222
Thouars#Poitou-Charentes#Rue de la Gare, 79100 Saint-Léger-de-Montbrun, France#46.973608#-0.1419939
Tonnay-Charente#Poitou-Charentes#Allée de la Gare, 17430 Saint-Hippolyte, France#45.9014479#-0.884402
Villeneuve-la-Comtesse#Poitou-Charentes#Rue de la Gare, 17330 Villeneuve-la-Comtesse, France#46.0983596#-0.5105897
Vivonne#Poitou-Charentes#Route de la Gare, 86240 Iteuil, France#46.4829239#0.3074826
Agay#Provence-Alpes Côte d'Azur#Agay, Saint-Raphaël, France#43.4313092#6.8558399
Aix-en-Provence#Provence-Alpes Côte d'Azur#Aix-en-Provence, Avenue de l'Europe, 13100 Aix-en-Provence, France#43.5235417#5.4418904
Aix-en-Provence-TGV#Provence-Alpes Côte d'Azur#Provence-Alpes-Côte d'Azur, France#43.9351691#6.0679194
Anthéor-Cap-Roux#Provence-Alpes Côte d'Azur#Provence-Alpes-Côte d'Azur, France#43.9351691#6.0679194
Antibes#Provence-Alpes Côte d'Azur#Gare d'Antibes, 06600 Antibes, France#43.5858333#7.1194444
Arles#Provence-Alpes Côte d'Azur#Route de la Gare, 13280 Arles, France#43.6461838#4.7006569
Aspres-sur-Buëch#Provence-Alpes Côte d'Azur#Avenue de la Gare, 05140 Aspres-sur-Buëch, France#44.5206455#5.7533014
Aubagne#Provence-Alpes Côte d'Azur#Boulevard de la Gare, 13821 La Penne-sur-Huveaune, France#43.284513#5.5140984
Avignon#Provence-Alpes Côte d'Azur#Avenue de la Gare, 84000 Avignon, France#43.9264792#4.7862382
Avignon-TGV#Provence-Alpes Côte d'Azur#Gare d'Avignon TGV, 84000 Avignon, France#43.9216667#4.7858333
Bandol#Provence-Alpes Côte d'Azur#Avenue de la Gare, 83150 Bandol, France#43.1399393#5.7512946
Beaulieu-sur-Mer#Provence-Alpes Côte d'Azur#Escalier de la Gare, 06230 Villefranche-sur-Mer, France#43.7077129#7.3136938
Bédarrides#Provence-Alpes Côte d'Azur#Avenue de la Gare, 84370 Bédarrides, France#44.0407127#4.8944189
Berre#Provence-Alpes Côte d'Azur#Chemin de la Gare, 13130 Berre-l'Étang, France#43.5030656#5.1751377
Biot#Provence-Alpes Côte d'Azur#La Gare, 06270 Villeneuve-Loubet, France#43.6298818#7.1339856
Bollène-la-Croisière#Provence-Alpes Côte d'Azur#La Gare, 84840 Lapalud, France#44.3010906#4.6990181
Boulouris-sur-Mer#Provence-Alpes Côte d'Azur#Avenue de la Gare, 83700 Saint-Raphaël, France#43.4182277#6.8075491
Breil-sur-Roya#Provence-Alpes Côte d'Azur#Breil-sur-Roya, France#43.9380175#7.5137387
Briançon#Provence-Alpes Côte d'Azur#Briançon, France#44.8969154#6.6341592
Cagnes-sur-Mer#Provence-Alpes Côte d'Azur#Avenue de la Gare, 06800 Cagnes-sur-Mer, France#43.6564492#7.1467887
Cannes#Provence-Alpes Côte d'Azur#Gare de Cannes, 06400 Cannes, France#43.5538889#7.0194444
Cannes-la-Bocca#Provence-Alpes Côte d'Azur#Gare de Cannes La Bocca, 06150 Cannes, France#43.5488889#6.9866667
Cap-d'Ail#Provence-Alpes Côte d'Azur#Avenue de la Gare, 06320 Cap-d'Ail, France#43.7209923#7.3955431
